Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-October-2020,1220.70,1236.00,1214.05,1232.65,1226.233922754769660307,42980,2721,52703534.00,11558,26.89,21.95,11.95
26-October-2020,1245.10,1248.40,1210.55,1216.00,1226.157427546881429663,34022,2623,41716328.00,10074,29.61,37.85,-29.10
23-October-2020,1241.80,1247.15,1234.25,1241.90,1241.955321327984979090,46868,3077,58207962.00,14445,30.82,12.90,0.10
22-October-2020,1236.20,1253.00,1220.25,1229.60,1243.917692554116516406,87404,4744,108723382.00,45892,52.51,32.75,-6.60
21-October-2020,1240.00,1256.00,1229.60,1244.95,1245.826976744186046511,49450,2498,61606144.00,8261,16.71,26.40,4.95
20-October-2020,1227.00,1245.00,1218.00,1233.00,1236.004248366013071895,45900,2260,56732595.00,5527,12.04,27.00,6.00
19-October-2020,1234.00,1234.00,1213.05,1228.75,1222.822684696979095589,32242,1798,39426249.00,5437,16.86,20.95,-5.25
16-October-2020,1234.00,1239.50,1216.25,1223.10,1228.127130496622022045,42185,2113,51808543.00,5841,13.85,23.25,-10.90
15-October-2020,1220.50,1237.00,1210.75,1213.35,1223.404652083238190924,65691,2770,80366675.00,8738,13.30,26.25,-7.15
14-October-2020,1224.00,1248.45,1218.00,1223.35,1232.442840192510232105,150018,5080,184888610.00,57692,38.46,30.45,-0.65
13-October-2020,1260.00,1281.60,1222.25,1229.75,1249.537467154344869475,151466,6807,189262442.00,38295,25.28,59.35,-30.25
12-October-2020,1265.00,1277.25,1236.20,1257.10,1248.853788687299893276,72149,2844,90103552.00,12654,17.54,41.05,-7.90
9-October-2020,1251.20,1269.05,1247.70,1254.90,1257.529720090781368204,92530,6055,116359225.00,26103,28.21,21.35,3.70
8-October-2020,1257.00,1263.00,1234.00,1254.25,1245.883067329688479848,113219,4657,141057635.00,13231,11.69,29.00,-2.75
7-October-2020,1200.10,1267.80,1200.10,1253.20,1250.720860801600779997,313847,12972,392534990.00,30697,9.78,67.70,53.10
6-October-2020,1207.90,1215.50,1192.30,1199.95,1201.837982534889414837,61265,3705,73630604.00,12812,20.91,23.20,-7.95
