Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-November-2020,1776.80,1817.80,1759.55,1807.40,1798.437583536707449715,739196,16258,1329397868.00,542098,73.34,58.25,30.60
10-November-2020,1727.45,1794.00,1726.00,1752.80,1757.805557314087954756,189552,11721,333195559.00,40328,21.28,68.00,25.35
9-November-2020,1722.00,1751.50,1700.50,1727.45,1726.523573630008268811,133030,7494,229679431.00,24176,18.17,51.00,5.45
6-November-2020,1660.00,1724.90,1650.10,1717.60,1691.177915158825894652,99480,6500,168238379.00,21928,22.04,74.80,57.60
5-November-2020,1641.10,1680.00,1632.40,1675.05,1658.525194087787399223,133960,8806,222176035.00,33670,25.13,47.60,33.95
4-November-2020,1590.00,1635.20,1578.00,1630.00,1606.180035584205084256,214702,10868,344850066.00,69806,32.51,57.20,40.00
3-November-2020,1580.00,1601.95,1570.80,1593.30,1592.634112612144114576,259599,13164,413446223.00,137280,52.88,31.15,13.30
2-November-2020,1555.00,1604.40,1535.25,1581.05,1573.813811307571375890,154569,12833,243262827.00,38673,25.02,69.15,26.05
30-October-2020,1572.20,1574.40,1519.05,1547.60,1543.771423810158645513,150020,11074,231596589.00,45849,30.56,55.35,-24.60
29-October-2020,1531.10,1589.35,1526.80,1571.05,1561.881426074628142607,409095,17156,638957882.00,230955,56.46,62.55,39.95
28-October-2020,1580.00,1580.00,1541.50,1552.20,1555.455883413895101363,263359,17651,409643306.00,90953,34.54,38.50,-27.80
27-October-2020,1450.00,1600.95,1450.00,1588.00,1550.143817148330140751,960560,57083,1489006145.00,149719,15.59,150.95,138.00
26-October-2020,1383.05,1428.40,1347.75,1415.75,1390.917671571727733974,284604,17385,395860733.00,56786,19.95,80.65,32.70
23-October-2020,1392.05,1407.95,1378.75,1383.05,1390.074895957835922987,69443,4319,96530971.00,12616,18.17,29.20,-9.00
22-October-2020,1385.10,1404.20,1377.70,1393.25,1392.508720311946118397,112840,7051,157130684.00,29353,26.01,26.50,8.15
21-October-2020,1370.30,1399.60,1358.75,1393.85,1385.693318824519006101,149794,10159,207568545.00,51820,34.59,40.85,23.55
20-October-2020,1370.00,1385.35,1356.30,1368.85,1372.506048812863909252,99441,6499,136483374.00,30962,31.14,29.05,-1.15
19-October-2020,1350.00,1380.00,1333.30,1376.80,1365.162668687516395114,171545,12202,234186830.00,84698,49.37,46.70,26.80
16-October-2020,1308.00,1343.50,1307.95,1336.55,1330.525024936924250425,51129,3112,68028414.00,8892,17.39,35.55,28.55
15-October-2020,1356.90,1365.20,1301.25,1309.00,1348.206274105199631030,1106867,7496,1492285034.00,1036945,93.68,63.95,-47.90
14-October-2020,1338.50,1358.00,1324.50,1354.25,1342.135748792270531400,57960,3224,77790188.00,9659,16.66,33.50,15.75
13-October-2020,1315.00,1349.60,1309.60,1344.30,1332.357249134453060173,69898,3769,93129107.00,19891,28.46,40.00,29.30
12-October-2020,1326.10,1357.95,1308.25,1312.80,1322.986753064028431000,1482607,13630,1961469421.00,1283894,86.60,49.70,-13.30
9-October-2020,1320.10,1338.30,1306.15,1320.05,1321.172711108498710535,272206,8169,359631139.00,166385,61.12,32.15,-0.05
8-October-2020,1326.00,1340.40,1311.55,1321.15,1324.714225350060468301,137262,4427,181832924.00,67468,49.15,28.85,-4.85
7-October-2020,1340.00,1340.00,1321.65,1324.00,1330.038267642243332994,108107,6244,143786447.00,39521,36.56,18.35,-16.00
6-October-2020,1321.60,1341.75,1311.55,1338.45,1325.604732960606172067,217496,8825,288313727.00,145695,66.99,30.20,16.85
5-October-2020,1307.45,1333.00,1307.45,1314.80,1319.653381202282929459,200269,9961,264285663.00,93063,46.47,25.55,7.35
1-October-2020,1278.00,1309.80,1278.00,1305.30,1300.016805366419528925,99135,3977,128877166.00,30998,31.27,31.80,27.30
30-September-2020,1264.95,1276.00,1252.50,1268.15,1262.548628073240742391,112178,5416,141630180.00,58192,51.87,23.50,3.20
29-September-2020,1288.00,1292.25,1260.00,1263.55,1270.624410098068454939,171003,9911,217280586.00,113506,66.38,32.25,-24.45
28-September-2020,1255.10,1283.85,1255.00,1279.00,1276.068399640593021514,80132,4725,102253913.00,44815,55.93,28.85,23.90
25-September-2020,1258.80,1259.10,1231.20,1249.45,1244.261177054468753877,120895,6024,150424955.00,57218,47.33,27.90,-9.35
24-September-2020,1265.00,1284.75,1236.05,1245.90,1267.234138921173172899,117016,6726,148286670.00,59440,50.80,48.70,-19.10
23-September-2020,1275.00,1287.10,1265.60,1274.85,1274.868591543393538113,119315,5712,152110946.00,56378,47.25,21.50,-0.15
22-September-2020,1286.00,1301.20,1261.75,1271.20,1282.285647033957333563,208173,12400,266937250.00,73543,35.33,39.45,-14.80
21-September-2020,1270.00,1318.85,1270.00,1289.35,1299.144957714518070116,304951,16247,396175554.00,122609,40.21,48.85,19.35
18-September-2020,1310.00,1312.40,1263.05,1278.30,1281.465514419329696024,256600,20213,328824051.00,141843,55.28,49.35,-31.70
17-September-2020,1322.00,1326.50,1301.50,1305.30,1312.533746543863182758,218452,6617,286725622.00,150734,69.00,25.00,-16.70
16-September-2020,1329.00,1332.60,1301.00,1324.70,1325.786753788884027513,278842,11808,369685030.00,184766,66.26,31.60,-4.30
15-September-2020,1305.10,1329.00,1288.65,1324.30,1306.038400139601618344,309452,14200,404156195.00,167497,54.13,40.35,19.20
14-September-2020,1342.00,1345.50,1300.20,1304.85,1323.996112417758440377,226619,8295,300042675.00,96851,42.74,45.30,-37.15
11-September-2020,1320.00,1336.70,1312.00,1330.00,1326.779965019988577955,56032,3587,74342135.00,9672,17.26,24.70,10.00
10-September-2020,1329.80,1343.00,1315.00,1319.20,1330.009585965096581881,76153,5673,101284220.00,22812,29.96,28.00,-10.60
9-September-2020,1335.00,1355.00,1314.00,1326.35,1328.724852931456143829,151290,10254,201022783.00,82141,54.29,41.00,-8.65
8-September-2020,1369.05,1370.00,1349.40,1351.15,1356.268959694262987157,112515,8204,152600602.00,49869,44.32,20.60,-17.90
7-September-2020,1382.00,1382.00,1357.00,1370.10,1372.065284684180602308,221614,7143,304068876.00,173306,78.20,25.00,-11.90
4-September-2020,1386.00,1394.40,1354.60,1378.55,1377.924255385333229644,128590,8119,177187280.00,57838,44.98,39.80,-7.45
3-September-2020,1439.70,1439.70,1390.90,1396.60,1413.730298382195467832,34553,2418,48848623.00,7920,22.92,48.80,-43.10
2-September-2020,1422.00,1437.55,1407.55,1422.30,1422.287068480593345694,47999,3095,68268357.00,8021,16.71,30.00,0.30
1-September-2020,1400.00,1441.00,1386.25,1430.50,1418.576490517001330404,129284,8555,183399243.00,30696,23.74,54.75,30.50
31-August-2020,1481.70,1500.75,1374.00,1402.15,1431.010353041917749568,219549,16808,314176892.00,70452,32.09,126.75,-79.55
28-August-2020,1410.00,1474.00,1401.55,1467.70,1442.171949994933163824,217098,9965,313092646.00,81793,37.68,72.45,57.70
27-August-2020,1437.05,1445.00,1411.80,1419.90,1426.701827688803701891,124693,5504,177899731.00,43961,35.26,33.20,-17.15
26-August-2020,1409.90,1441.60,1403.00,1435.80,1424.416682613314681254,151547,8594,215866075.00,58181,38.39,38.60,25.90
25-August-2020,1395.00,1404.95,1380.65,1400.95,1392.772411724374357216,93344,4633,130006948.00,16566,17.75,24.30,5.95
24-August-2020,1340.05,1396.40,1340.05,1386.90,1380.592306917888313237,258258,14194,356549008.00,120942,46.83,56.35,46.85
21-August-2020,1339.00,1351.45,1332.00,1339.55,1344.668998125772368258,316397,6625,425449237.00,264881,83.72,19.45,0.55
20-August-2020,1341.10,1349.00,1330.20,1338.35,1337.650398431223835019,200411,6396,268079854.00,151321,75.51,18.80,-2.75
19-August-2020,1375.00,1380.20,1350.00,1356.55,1370.814980935986743673,310795,7809,426042442.00,242169,77.92,30.20,-18.45
18-August-2020,1325.00,1374.25,1320.00,1368.80,1355.208522058019939041,164702,8612,223205554.00,95490,57.98,54.25,43.80
