Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-January-2013,1387.50,1401.00,1369.00,1399.85,1397.733803964159652457,18415,263,25739268.00,17495,95.00,32.00,12.35
18-January-2013,1395.00,1399.75,1358.25,1370.20,1373.577829863504756652,7253,523,9962560.00,5220,71.97,41.50,-24.80
17-January-2013,1390.00,1407.25,1378.75,1385.65,1387.133495145631067961,7828,555,10858481.00,4303,54.97,28.50,-4.35
16-January-2013,1428.95,1428.95,1375.05,1383.55,1399.254189061018020866,9489,631,13277523.00,5068,53.41,53.90,-45.40
15-January-2013,1418.80,1458.70,1395.25,1403.95,1424.518417130516774644,32877,2853,46833892.00,10138,30.84,63.45,-14.85
14-January-2013,1390.00,1403.00,1385.00,1396.20,1394.366282118510749868,3814,237,5318113.00,1752,45.94,18.00,6.20
11-January-2013,1411.65,1411.65,1378.40,1383.80,1392.676324324324324324,4625,275,6441128.00,3339,72.19,33.25,-27.85
10-January-2013,1380.00,1432.00,1372.00,1401.05,1405.078651685393258426,16821,1627,23634828.00,3318,19.73,60.00,21.05
9-January-2013,1386.40,1392.95,1365.50,1374.95,1382.944885883347421808,5915,400,8180119.00,3535,59.76,27.45,-11.45
8-January-2013,1390.00,1393.55,1372.05,1380.60,1380.355811889973380656,1127,154,1555661.00,667,59.18,21.50,-9.40
7-January-2013,1399.70,1415.00,1376.00,1378.65,1380.227073666649288358,38362,494,52948271.00,36774,95.86,39.00,-21.05
4-January-2013,1397.95,1410.45,1380.10,1387.95,1397.160239361702127659,6016,522,8405316.00,3046,50.63,30.35,-10.00
3-January-2013,1361.95,1431.00,1359.00,1392.25,1396.095903325334247514,11668,1402,16289647.00,4759,40.79,72.00,30.30
2-January-2013,1368.00,1374.70,1338.50,1348.10,1360.052546483427647534,4948,268,6729540.00,3887,78.56,36.20,-19.90
1-January-2013,1355.00,1370.00,1355.00,1362.85,1366.309059233449477351,2870,183,3921307.00,2101,73.21,15.00,7.85
31-December-2012,1350.05,1373.85,1344.25,1357.05,1359.907300576884821961,5027,342,6836254.00,3670,73.01,29.60,7.00
28-December-2012,1344.00,1355.00,1340.00,1347.60,1354.576351972406212392,105531,415,142949797.00,102410,97.04,15.00,3.60
27-December-2012,1361.00,1369.60,1331.20,1340.00,1354.265027322404371584,4392,454,5947932.00,2028,46.17,38.40,-21.00
26-December-2012,1317.10,1366.90,1315.00,1356.95,1342.483729287282890796,5009,447,6724501.00,3426,68.40,51.90,39.85
24-December-2012,1278.40,1314.50,1278.40,1310.20,1297.384679782335705316,4778,485,6198904.00,2460,51.49,36.10,31.80
21-December-2012,1290.00,1297.70,1259.95,1264.00,1265.068253347588669741,365711,1184,462649376.00,350581,95.86,37.75,-26.00
20-December-2012,1312.55,1338.10,1279.10,1301.75,1300.686764181234391723,2803,325,3645825.00,1386,49.45,59.00,-10.80
19-December-2012,1307.00,1409.65,1294.00,1309.15,1355.635268795162199559,19513,2205,26452511.00,5969,30.59,115.65,2.15
18-December-2012,1292.30,1296.85,1285.05,1290.75,1293.135616438356164383,730,82,943989.00,441,60.41,11.80,-1.55
17-December-2012,1290.65,1328.00,1290.00,1292.30,1295.389496325506363147,5579,150,7226978.00,4832,86.61,38.00,1.65
14-December-2012,1280.70,1303.50,1261.10,1290.65,1294.070921985815602836,3384,224,4379136.00,2215,65.46,42.40,9.95
13-December-2012,1305.00,1309.95,1281.10,1289.15,1298.792634107285828662,2498,221,3244384.00,1555,62.25,28.85,-15.85
12-December-2012,1313.00,1313.00,1301.00,1303.40,1304.427928707388821595,5779,235,7538289.00,5032,87.07,12.00,-9.60
11-December-2012,1320.00,1323.90,1300.00,1309.25,1311.570108570108570108,4329,274,5677787.00,2357,54.45,23.90,-10.75
10-December-2012,1324.00,1329.95,1313.00,1318.45,1319.803524934908872421,4993,266,6589779.00,3542,70.94,16.95,-5.55
7-December-2012,1360.00,1360.00,1315.75,1329.00,1338.349720223820943245,2502,283,3348551.00,1627,65.03,44.25,-31.00
6-December-2012,1370.00,1370.00,1325.00,1350.20,1354.328600405679513184,1972,238,2670736.00,1360,68.97,45.00,-19.80
5-December-2012,1375.00,1389.95,1355.00,1364.95,1372.034448926196446091,9173,236,12585672.00,6808,74.22,34.95,-10.05
4-December-2012,1365.00,1375.00,1360.00,1366.95,1368.982124874118831822,3972,175,5437597.00,2691,67.75,15.00,1.95
3-December-2012,1381.00,1388.00,1349.60,1369.85,1374.193879646744711439,4869,125,6690950.00,4323,88.79,38.40,-11.15
30-November-2012,1370.00,1386.00,1368.05,1380.05,1379.728101595571475089,3071,190,4237145.00,1617,52.65,17.95,10.05
29-November-2012,1370.00,1370.00,1344.00,1359.00,1358.828198928554496752,105465,265,143308816.00,103735,98.36,26.00,-11.00
27-November-2012,1370.00,1382.60,1363.50,1368.90,1364.972445255474452554,5480,101,7480049.00,5218,95.22,19.10,-1.10
26-November-2012,1379.95,1390.00,1360.00,1361.80,1370.853277350128294844,4287,209,5876848.00,3273,76.35,30.00,-18.15
23-November-2012,1351.10,1380.00,1335.50,1367.15,1365.507471264367816091,1740,215,2375983.00,606,34.83,44.50,16.05
22-November-2012,1349.90,1349.90,1321.00,1329.45,1330.811483074621282962,5347,194,7115849.00,4076,76.23,28.90,-20.45
21-November-2012,1349.00,1353.00,1314.10,1340.00,1336.456026058631921824,307,66,410292.00,195,63.52,38.90,-9.00
20-November-2012,1341.15,1351.00,1337.60,1341.00,1344.961672473867595818,287,38,386004.00,159,55.40,13.40,-0.15
19-November-2012,1355.00,1358.50,1325.10,1353.25,1350.619289340101522842,788,90,1064288.00,327,41.50,33.40,-1.75
16-November-2012,1290.00,1375.00,1290.00,1360.30,1366.145706851691240242,3459,77,4725498.00,3107,89.82,85.00,70.30
15-November-2012,1370.15,1385.00,1370.00,1375.05,1375.416091954022988505,870,96,1196612.00,446,51.26,15.00,4.90
13-November-2012,1394.50,1394.95,1352.05,1380.50,1381.366486068111455108,2584,128,3569451.00,2099,81.23,42.90,-14.00
12-November-2012,1315.00,1380.00,1315.00,1362.70,1347.078632478632478632,6435,337,8668451.00,4099,63.70,65.00,47.70
9-November-2012,1330.00,1368.95,1305.00,1310.40,1310.984532616005379959,2974,125,3898868.00,2645,88.94,63.95,-19.60
8-November-2012,1305.00,1320.00,1290.15,1309.80,1302.513687915526007039,5114,207,6661055.00,4186,81.85,29.85,4.80
7-November-2012,1271.40,1330.00,1271.40,1323.25,1309.050697250097745340,7673,318,10044346.00,6398,83.38,58.60,51.85
6-November-2012,1270.00,1310.00,1255.00,1299.95,1289.621351125938281901,1199,155,1546256.00,642,53.54,55.00,29.95
5-November-2012,1285.10,1294.00,1234.90,1262.35,1265.281952825013713658,1823,193,2306609.00,732,40.15,59.10,-22.75
2-November-2012,1281.35,1295.00,1281.20,1285.85,1287.430232558139534883,344,35,442876.00,175,50.87,13.80,4.50
1-November-2012,1285.00,1307.00,1275.00,1287.40,1287.937799043062200956,1672,200,2153432.00,781,46.71,32.00,2.40
31-October-2012,1299.95,1300.00,1280.55,1288.30,1288.046986236355007119,2107,194,2713915.00,1139,54.06,19.45,-11.65
30-October-2012,1320.00,1334.50,1260.00,1274.65,1288.999617298124760811,2613,237,3368156.00,1535,58.74,74.50,-45.35
29-October-2012,1325.00,1344.90,1310.00,1321.10,1328.218534752661239824,1597,156,2121165.00,709,44.40,34.90,-3.90
26-October-2012,1335.00,1345.00,1300.00,1310.75,1331.765572672471533824,4479,354,5964978.00,2581,57.62,45.00,-24.25
25-October-2012,1310.00,1336.50,1301.10,1326.35,1320.490553745928338762,4605,286,6080859.00,2241,48.66,35.40,16.35
23-October-2012,1300.00,1319.00,1300.00,1305.95,1310.661190965092402464,6818,270,8936088.00,4345,63.73,19.00,5.95
22-October-2012,1262.00,1309.80,1262.00,1298.90,1292.213440294581799053,15208,315,19651982.00,12803,84.19,47.80,36.90
19-October-2012,1290.20,1310.00,1253.00,1269.85,1281.277703668413530252,20990,1645,26894019.00,10803,51.47,57.00,-20.35
18-October-2012,1250.15,1298.00,1250.10,1289.40,1276.088207767898923724,4274,359,5454001.00,2652,62.05,47.90,39.25
17-October-2012,1220.00,1252.60,1220.00,1246.25,1241.764397905759162303,6876,319,8538372.00,4900,71.26,32.60,26.25
16-October-2012,1201.00,1231.15,1201.00,1223.85,1221.953777073428420496,3786,330,4626317.00,2256,59.59,30.15,22.85
15-October-2012,1219.95,1219.95,1200.05,1201.50,1203.438715953307392996,1028,76,1237135.00,677,65.86,19.90,-18.45
12-October-2012,1213.00,1220.60,1200.00,1204.00,1207.164772727272727272,880,141,1062305.00,458,52.05,20.60,-9.00
11-October-2012,1200.00,1211.00,1170.15,1200.05,1189.655828148843761004,8519,420,10134678.00,5428,63.72,40.85,0.05
10-October-2012,1180.00,1209.00,1162.00,1201.50,1186.787737317149081854,3213,201,3813149.00,2066,64.30,47.00,21.50
9-October-2012,1177.50,1184.00,1175.00,1181.30,1177.353233830845771144,804,82,946592.00,482,59.95,9.00,3.80
8-October-2012,1190.00,1206.75,1174.00,1180.85,1192.989732142857142857,2240,139,2672297.00,1396,62.32,32.75,-9.15
5-October-2012,1221.00,1300.00,1136.00,1194.90,1209.075332562174667437,6916,259,8361965.00,2869,41.48,164.00,-26.10
4-October-2012,1210.00,1210.00,1172.00,1178.25,1186.658576051779935275,2472,150,2933420.00,1485,60.07,38.00,-31.75
3-October-2012,1179.00,1203.00,1174.75,1179.60,1190.340435606060606060,2112,148,2513999.00,1363,64.54,28.25,0.60
1-October-2012,1175.50,1203.70,1175.50,1188.35,1191.267269017779073156,3431,362,4087238.00,2025,59.02,28.20,12.85
28-September-2012,1178.00,1190.00,1170.05,1175.50,1180.769720101781170483,1572,187,1856170.00,803,51.08,19.95,-2.50
27-September-2012,1160.00,1180.00,1146.50,1171.65,1165.021161290322580645,3875,267,4514457.00,2391,61.70,33.50,11.65
26-September-2012,1120.00,1177.00,1120.00,1169.50,1159.557984790874524714,5260,368,6099275.00,2975,56.56,57.00,49.50
25-September-2012,1120.00,1166.00,1111.00,1128.45,1138.185635359116022099,4525,458,5150290.00,1458,32.22,55.00,8.45
24-September-2012,1099.00,1123.65,1096.00,1116.75,1110.681932245922208281,1594,148,1770427.00,767,48.12,27.65,17.75
21-September-2012,1099.80,1114.00,1081.55,1097.15,1100.872921615201900237,1684,91,1853870.00,1184,70.31,32.45,-2.65
20-September-2012,1100.00,1103.30,1080.00,1096.60,1087.609655880842321520,1947,122,2117576.00,1363,70.01,23.30,-3.40
18-September-2012,1120.00,1130.00,1100.00,1104.60,1114.711743772241992882,1405,138,1566170.00,624,44.41,30.00,-15.40
17-September-2012,1085.00,1147.00,1085.00,1119.95,1124.209875301689460981,9944,843,11179143.00,3690,37.11,62.00,34.95
14-September-2012,1100.00,1102.50,1090.00,1091.85,1097.119353304802662862,2103,105,2307242.00,1520,72.28,12.50,-8.15
13-September-2012,1097.30,1110.00,1075.05,1076.55,1096.770620108368452739,1661,127,1821736.00,911,54.85,34.95,-20.75
12-September-2012,1070.00,1114.95,1070.00,1097.30,1092.604338644653484354,5209,322,5691376.00,2077,39.87,44.95,27.30
11-September-2012,1050.00,1082.60,1046.05,1065.55,1068.605625717566016073,1742,119,1861511.00,1370,78.65,36.55,15.55
10-September-2012,1062.00,1062.00,1042.25,1047.20,1052.890127388535031847,1256,114,1322430.00,704,56.05,19.75,-14.80
8-September-2012,1065.00,1070.00,1055.05,1064.15,1066.151162790697674418,86,22,91689.00,59,68.60,14.95,-0.85
7-September-2012,1050.00,1074.70,1048.10,1070.65,1062.883137254901960784,1275,97,1355176.00,751,58.90,26.60,20.65
6-September-2012,1059.95,1059.95,1043.05,1047.75,1050.410632063624947676,2389,46,2509431.00,2259,94.56,16.90,-12.20
5-September-2012,1060.00,1060.00,1045.15,1052.05,1054.442597722376115727,3249,98,3425884.00,2715,83.56,14.85,-7.95
4-September-2012,1040.00,1074.95,1040.00,1054.70,1058.665399239543726235,2630,147,2784290.00,1611,61.25,34.95,14.70
3-September-2012,1050.10,1050.10,1035.00,1040.20,1043.670473083197389885,613,57,639770.00,196,31.97,15.10,-9.90
31-August-2012,1060.00,1060.00,1041.00,1052.90,1052.928152492668621700,682,57,718097.00,442,64.81,19.00,-7.10
30-August-2012,1020.00,1058.00,1020.00,1050.20,1034.952296819787985865,566,92,585783.00,390,68.90,38.00,30.20
29-August-2012,1065.00,1074.00,1026.10,1036.50,1048.990188062142273098,1223,131,1282915.00,663,54.21,47.90,-28.50
28-August-2012,1075.00,1086.95,1045.80,1065.30,1071.274327382449082222,3977,144,4260458.00,2626,66.03,41.15,-9.70
27-August-2012,1090.00,1098.00,1075.00,1088.35,1090.076475477971737323,2406,135,2622724.00,1445,60.06,23.00,-1.65
24-August-2012,1075.00,1090.00,1070.00,1077.60,1078.228310502283105022,876,85,944528.00,583,66.55,20.00,2.60
23-August-2012,1080.00,1091.00,1075.00,1076.65,1079.655797101449275362,552,68,595970.00,301,54.53,16.00,-3.35
22-August-2012,1075.00,1110.00,1060.00,1079.80,1082.371845949535192563,1506,82,1630052.00,698,46.35,50.00,4.80
21-August-2012,1080.00,1083.00,1041.25,1077.50,1069.232943837165473049,5306,439,5673350.00,2643,49.81,41.75,-2.50
17-August-2012,1100.00,1122.00,1076.00,1078.60,1095.019299499642601858,2798,280,3063864.00,1963,70.16,46.00,-21.40
16-August-2012,1065.00,1108.95,1030.05,1095.65,1094.140123638504562849,3397,285,3716794.00,2523,74.27,78.90,30.65
14-August-2012,1059.00,1122.00,1059.00,1084.70,1088.019890795631825273,2564,258,2789683.00,1662,64.82,63.00,25.70
13-August-2012,1107.00,1108.00,1084.00,1089.45,1097.013924050632911392,1580,161,1733282.00,756,47.85,24.00,-17.55
10-August-2012,1121.00,1132.90,1101.15,1107.65,1117.459186386599308694,3761,298,4202764.00,1380,36.69,31.75,-13.35
9-August-2012,1070.00,1119.00,1070.00,1107.70,1097.950014876524843796,6722,496,7380420.00,2570,38.23,49.00,37.70
8-August-2012,1060.00,1094.90,1060.00,1067.15,1083.279579316389132340,2282,310,2472044.00,1027,45.00,34.90,7.15
7-August-2012,1038.05,1075.00,1038.05,1059.65,1057.772455089820359281,1336,201,1413184.00,596,44.61,36.95,21.60
6-August-2012,1050.00,1052.50,1025.05,1033.45,1045.764981273408239700,1068,118,1116877.00,681,63.76,27.45,-16.55
3-August-2012,1037.05,1059.00,1035.00,1046.80,1041.597905759162303664,955,119,994726.00,515,53.93,24.00,9.75
2-August-2012,1038.00,1060.00,1035.15,1040.25,1043.790429042904290429,606,65,632537.00,376,62.05,24.85,2.25
1-August-2012,1035.00,1045.00,1026.70,1042.95,1036.052158273381294964,1112,96,1152090.00,701,63.04,18.30,7.95
31-July-2012,1015.00,1047.75,1005.00,1042.40,1024.894736842105263157,3268,208,3349356.00,2505,76.65,42.75,27.40
30-July-2012,1034.00,1049.95,1005.00,1015.85,1024.099854580707707222,2063,159,2112718.00,1175,56.96,44.95,-18.15
27-July-2012,1054.55,1054.55,1012.00,1030.50,1029.433313216656608328,1657,236,1705771.00,967,58.36,42.55,-24.05
26-July-2012,1067.55,1067.55,1040.00,1047.90,1057.507115135834411384,773,100,817453.00,382,49.42,27.55,-19.65
25-July-2012,1089.70,1090.00,1059.95,1069.60,1068.785881740036467830,3839,291,4103069.00,2082,54.23,30.05,-20.10
24-July-2012,1046.00,1094.40,1045.00,1081.15,1070.634526961125818587,7177,679,7683944.00,2449,34.12,49.40,35.15
23-July-2012,1003.00,1076.45,1000.00,1057.80,1031.526793644527780519,10133,730,10452461.00,4664,46.03,76.45,54.80
20-July-2012,1019.00,1024.50,998.00,1008.40,1010.988121425428948526,2273,281,2297976.00,783,34.45,26.50,-10.60
19-July-2012,994.90,1021.95,993.00,1017.45,1011.986501814882032667,8816,597,8921673.00,3740,42.42,28.95,22.55
18-July-2012,982.10,999.00,969.75,988.00,985.063243761996161228,10420,359,10264359.00,4512,43.30,29.25,5.90
17-July-2012,969.00,1010.00,967.50,971.90,984.768307730273304954,32418,2209,31924219.00,5215,16.09,42.50,2.90
16-July-2012,970.00,980.00,960.05,964.65,973.248988400323711896,3707,129,3607834.00,2593,69.95,19.95,-5.35
13-July-2012,965.00,972.70,958.25,967.15,965.082173082173082173,3663,183,3535096.00,2098,57.28,14.45,2.15
12-July-2012,944.85,965.00,942.90,962.30,953.279594137542277339,4435,217,4227795.00,3076,69.36,22.10,17.45
11-July-2012,925.00,945.00,925.00,942.00,940.305315203955500618,2427,229,2282121.00,1422,58.59,20.00,17.00
10-July-2012,950.95,950.95,915.00,926.55,924.414414414414414414,777,62,718270.00,554,71.30,35.95,-24.40
9-July-2012,915.00,923.55,910.00,912.40,916.826923076923076923,728,66,667450.00,440,60.44,13.55,-2.60
6-July-2012,907.00,920.00,905.00,907.45,911.196808510638297872,188,62,171305.00,102,54.26,15.00,0.45
5-July-2012,914.00,914.00,881.10,909.00,907.033571428571428571,1400,60,1269847.00,1242,88.71,32.90,-5.00
4-July-2012,913.00,939.90,913.00,917.15,926.308262711864406779,1888,170,1748870.00,1109,58.74,26.90,4.15
3-July-2012,914.95,945.00,911.00,935.55,929.024656426839126919,2474,115,2298407.00,1665,67.30,34.00,20.60
2-July-2012,910.00,920.00,904.00,909.40,914.288702928870292887,1912,157,1748120.00,1349,70.55,16.00,-0.60
29-June-2012,910.00,919.95,895.00,911.15,910.393114491593274619,3747,184,3411243.00,2251,60.07,24.95,1.15
28-June-2012,878.00,908.90,875.00,903.75,896.256264617440694954,2993,169,2682495.00,2047,68.39,33.90,25.75
27-June-2012,870.05,877.00,870.05,875.10,875.046931407942238267,277,20,242388.00,256,92.42,6.95,5.05
26-June-2012,875.00,878.30,870.05,877.70,875.696183206106870229,655,16,573581.00,326,49.77,8.25,2.70
25-June-2012,870.00,890.00,853.70,870.05,869.965746907706945765,1051,86,914334.00,703,66.89,36.30,0.05
22-June-2012,865.00,869.95,860.05,866.55,865.827450980392156862,1020,76,883144.00,897,87.94,9.90,1.55
21-June-2012,860.10,870.00,858.00,869.80,863.977344241661422278,1589,76,1372860.00,1395,87.79,12.00,9.70
20-June-2012,873.00,873.00,854.90,861.55,859.708920187793427230,852,48,732472.00,546,64.08,18.10,-11.45
19-June-2012,869.95,869.95,855.55,860.00,861.831275720164609053,243,22,209425.00,199,81.89,14.40,-9.95
18-June-2012,870.05,885.00,862.00,862.00,872.838150289017341040,173,45,151001.00,136,78.61,23.00,-8.05
15-June-2012,872.00,892.95,872.00,889.50,885.003105590062111801,1932,122,1709826.00,992,51.35,20.95,17.50
14-June-2012,875.00,875.00,866.55,870.80,870.285087719298245614,228,30,198425.00,126,55.26,8.45,-4.20
13-June-2012,878.55,884.00,872.00,875.95,878.994261119081779053,697,66,612659.00,416,59.68,12.00,-2.60
12-June-2012,868.60,884.90,868.60,878.80,875.981504315659679408,1622,68,1420842.00,1251,77.13,16.30,10.20
11-June-2012,862.00,871.25,862.00,868.65,868.466478475652787579,1417,61,1230617.00,1042,73.54,9.25,6.65
8-June-2012,850.00,869.70,841.00,861.50,856.796137339055793991,1398,68,1197801.00,855,61.16,28.70,11.50
7-June-2012,869.75,869.75,840.10,854.00,852.158017492711370262,1715,54,1461451.00,1252,73.00,29.65,-15.75
6-June-2012,850.00,860.00,841.00,852.85,851.700221238938053097,904,58,769937.00,773,85.51,19.00,2.85
5-June-2012,831.30,850.00,831.30,843.00,846.685873605947955390,538,76,455517.00,359,66.73,18.70,11.70
4-June-2012,835.00,848.00,810.00,839.65,830.398215281650864472,5379,292,4466712.00,3092,57.48,38.00,4.65
1-June-2012,840.05,848.95,840.00,844.05,842.866328257191201353,591,29,498134.00,319,53.98,8.95,4.00
31-May-2012,840.30,852.25,840.30,846.85,845.317365269461077844,334,49,282336.00,216,64.67,11.95,6.55
30-May-2012,835.55,854.95,835.55,843.65,842.716763005780346820,173,33,145790.00,125,72.25,19.40,8.10
29-May-2012,845.00,851.00,840.10,843.85,844.670850767085076708,717,87,605629.00,220,30.68,10.90,-1.15
28-May-2012,845.00,847.95,840.00,840.15,842.800550206327372764,727,74,612716.00,465,63.96,7.95,-4.85
25-May-2012,850.00,854.50,842.50,848.95,850.639846743295019157,261,23,222017.00,180,68.97,12.00,-1.05
24-May-2012,830.05,854.75,830.05,845.25,844.818713450292397660,171,27,144464.00,118,69.01,24.70,15.20
23-May-2012,859.00,859.00,842.60,850.35,850.076642335766423357,274,33,232921.00,133,48.54,16.40,-8.65
22-May-2012,862.00,869.90,850.15,859.00,857.325581395348837209,301,55,258055.00,122,40.53,19.75,-3.00
21-May-2012,871.00,885.00,850.10,858.15,862.510923185341789992,1419,145,1223903.00,685,48.27,34.90,-12.85
18-May-2012,843.35,879.00,830.00,870.55,862.092032605837496713,3803,277,3278536.00,1287,33.84,49.00,27.20
17-May-2012,864.35,884.80,831.20,861.10,861.716896260894011807,7114,540,6130254.00,1750,24.60,53.60,-3.25
16-May-2012,879.80,900.70,831.10,849.35,872.327109673625404292,20406,1650,17800707.00,3773,18.49,69.60,-30.45
15-May-2012,850.00,885.00,850.00,880.25,876.974852862493311931,1869,153,1639066.00,1245,66.61,35.00,30.25
14-May-2012,850.00,878.85,842.55,853.85,853.619148936170212765,470,76,401201.00,241,51.28,36.30,3.85
11-May-2012,855.10,866.45,840.05,860.20,850.370700636942675159,785,119,667541.00,446,56.82,26.40,5.10
10-May-2012,859.00,874.95,845.00,851.15,861.654249126891734575,859,93,740161.00,220,25.61,29.95,-7.85
9-May-2012,875.00,883.00,843.35,859.35,858.942857142857142857,1225,91,1052205.00,708,57.80,39.65,-15.65
8-May-2012,892.00,906.00,872.35,880.55,888.015197568389057750,1645,170,1460785.00,736,44.74,33.65,-11.45
7-May-2012,840.00,913.45,823.90,892.90,872.350613915416098226,5131,341,4476031.00,2631,51.28,89.55,52.90
4-May-2012,861.55,872.95,840.10,843.85,856.368903557022368903,2727,139,2335318.00,815,29.89,32.85,-17.70
3-May-2012,891.95,891.95,867.35,870.35,873.447709320695102685,3165,125,2764462.00,2200,69.51,24.60,-21.60
2-May-2012,880.00,916.00,875.00,888.85,903.894400601277715144,5322,365,4810526.00,1599,30.05,41.00,8.85
30-April-2012,868.80,878.70,862.00,874.75,870.037234042553191489,564,36,490701.00,275,48.76,16.70,5.95
28-April-2012,851.15,861.35,851.15,856.15,856.162790697674418604,129,7,110445.00,50,38.76,10.20,5.00
27-April-2012,850.00,876.75,838.05,864.75,862.284284739595178530,4397,357,3791464.00,1783,40.55,38.70,14.75
26-April-2012,842.00,852.00,840.05,845.25,848.815817984832069339,923,86,783457.00,483,52.33,11.95,3.25
25-April-2012,860.00,870.00,825.20,849.45,842.090471607314725697,1039,107,874932.00,534,51.40,44.80,-10.55
24-April-2012,885.30,885.30,845.00,847.50,856.362113402061855670,776,129,664537.00,406,52.32,40.30,-37.80
23-April-2012,898.00,902.85,870.00,877.50,895.923466516601012943,3554,96,3184112.00,2961,83.31,32.85,-20.50
20-April-2012,897.75,898.80,885.00,890.70,891.677083333333333333,1728,122,1540818.00,919,53.18,13.80,-7.05
19-April-2012,884.00,903.00,884.00,892.05,899.404660859206313751,13431,132,12079904.00,1577,11.74,19.00,8.05
18-April-2012,883.00,891.00,876.10,888.75,888.544600938967136150,426,43,378520.00,350,82.16,14.90,5.75
17-April-2012,889.35,895.00,873.00,880.95,878.938613861386138613,2020,179,1775456.00,1482,73.37,22.00,-8.40
16-April-2012,880.00,883.85,870.50,881.55,876.583756345177664974,2758,84,2417618.00,2498,90.57,13.35,1.55
13-April-2012,870.00,883.00,868.00,879.55,875.615460485760078905,8111,310,7102117.00,5704,70.32,15.00,9.55
12-April-2012,842.00,868.90,842.00,862.65,858.752416756176154672,1862,157,1598997.00,960,51.56,26.90,20.65
11-April-2012,870.00,870.00,846.00,848.95,855.666666666666666666,501,53,428689.00,333,66.47,24.00,-21.05
10-April-2012,868.90,874.00,856.00,856.30,856.735498650085903624,12223,65,10471878.00,12112,99.09,18.00,-12.60
9-April-2012,875.00,876.90,843.30,866.30,866.524325429272281275,4892,182,4239037.00,4020,82.17,33.60,-8.70
4-April-2012,865.00,879.00,855.00,873.75,871.387807881773399014,8120,235,7075669.00,6017,74.10,24.00,8.75
3-April-2012,848.40,868.35,842.60,862.50,855.214877625746772017,5189,326,4437710.00,3638,70.11,25.75,14.10
2-April-2012,807.40,844.40,807.40,832.70,830.621621621621621621,4181,173,3472829.00,3520,84.19,37.00,25.30
30-March-2012,810.00,821.50,804.00,815.60,809.339804127317243791,5718,140,4627805.00,4396,76.88,17.50,5.60
29-March-2012,821.85,825.00,784.25,794.65,798.091445427728613569,678,49,541106.00,375,55.31,40.75,-27.20
28-March-2012,797.20,813.95,796.25,797.25,804.259083044982698961,2312,97,1859447.00,1747,75.56,17.70,0.05
27-March-2012,814.70,814.70,795.00,802.85,806.623919308357348703,4858,56,3918579.00,4185,86.15,19.70,-11.85
26-March-2012,810.00,825.00,807.00,810.15,815.158042744656917885,1778,158,1449351.00,1246,70.08,18.00,0.15
23-March-2012,809.00,816.85,782.70,814.20,808.040665434380776340,2164,110,1748600.00,1245,57.53,34.15,5.20
22-March-2012,804.50,825.00,804.50,811.60,815.572738999570015766,6977,218,5690251.00,4589,65.77,20.50,7.10
21-March-2012,795.00,817.00,795.00,812.60,809.766064257028112449,1992,123,1613054.00,1252,62.85,22.00,17.60
20-March-2012,787.10,794.50,779.95,789.80,786.145642201834862385,872,48,685519.00,716,82.11,14.55,2.70
19-March-2012,792.60,795.00,780.00,788.30,783.974039460020768431,1926,64,1509934.00,1334,69.26,15.00,-4.30
16-March-2012,795.00,797.40,765.05,776.20,784.255466052934407364,869,93,681518.00,520,59.84,32.35,-18.80
15-March-2012,809.00,816.90,775.10,789.65,797.280094413847364280,1271,147,1013343.00,706,55.55,41.80,-19.35
14-March-2012,813.00,821.00,794.00,817.65,810.718737551708288647,32635,196,26457806.00,31196,95.59,27.00,4.65
13-March-2012,805.00,812.00,805.00,806.05,809.180132033951587551,3181,84,2574002.00,2647,83.21,7.00,1.05
12-March-2012,798.10,803.70,778.05,800.60,798.118551042810098792,911,77,727086.00,472,51.81,25.65,2.50
9-March-2012,789.00,806.95,770.00,795.00,790.281624251497005988,5344,174,4223265.00,4528,84.73,36.95,6.00
7-March-2012,758.05,780.00,758.05,768.60,767.042216358839050131,379,55,290709.00,261,68.87,21.95,10.55
6-March-2012,773.35,779.90,763.00,767.85,771.817307692307692307,312,32,240807.00,98,31.41,16.90,-5.50
5-March-2012,789.95,789.95,760.00,762.05,768.373134328358208955,469,70,360367.00,311,66.31,29.95,-27.90
3-March-2012,786.90,786.90,780.00,780.00,780.254901960784313725,51,4,39793.00,50,98.04,6.90,-6.90
2-March-2012,780.00,787.80,771.85,781.20,780.527255639097744360,2128,83,1660962.00,1680,78.95,15.95,1.20
1-March-2012,790.00,792.00,765.00,774.10,775.305313045647293589,4009,239,3108199.00,2396,59.77,27.00,-15.90
29-February-2012,775.00,803.90,775.00,788.80,793.628444084278768233,7404,437,5876025.00,2401,32.43,28.90,13.80
28-February-2012,765.00,779.95,765.00,772.30,773.594101123595505617,712,45,550799.00,604,84.83,14.95,7.30
27-February-2012,790.00,790.00,757.25,765.75,769.767197560149101999,2951,183,2271583.00,2021,68.49,32.75,-24.25
24-February-2012,802.00,804.00,791.20,795.40,799.227810650887573964,2028,66,1620834.00,1935,95.41,12.80,-6.60
23-February-2012,785.00,808.85,775.25,785.85,788.559436454358673319,3407,163,2686622.00,2234,65.57,33.60,0.85
22-February-2012,825.00,835.00,791.00,802.90,808.022334293948126801,4164,224,3364605.00,1994,47.89,44.00,-22.10
